CRASH DATE,CRASH TIME,CRASH_DATETIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,COLLISION_ID,UNIQUE_ID,PERSON_ID,PERSON_TYPE,PERSON_INJURY,VEHICLE_ID,PERSON_AGE,EJECTION,EMOTIONAL_STATUS,BODILY_INJURY,POSITION_IN_VEHICLE,SAFETY_EQUIPMENT,COMPLAINT,PED_ROLE,PERSON_SEX,YEAR,INJURY_TYPE
2017-06-13,15:45:00,2017-06-13 15:45:00,BROOKLYN,11237,40.70368,-73.92259,"(40.70368, -73.92259)",,,1.0,0.0,0,0,1,0,0,0,PAVEMENT DEFECTIVE,UNSPECIFIED,BIKE,BUS,3692016,6921140,DCE3A6F5-1CDB-4F0C-9F41-1F817EE559DD,OCCUPANT,UNSPECIFIED,17503509.0,4.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"ANY PERSON IN THE REAR OF A STATION WAGON, PICK-UP TRUCK, ALL PASSENGERS ON A BUS, ETC",CHILD RESTRAINT ONLY,DOES NOT APPLY,PASSENGER,M,2017,MOTORIST
2017-06-29,10:50:00,2017-06-29 10:50:00,NONE,,40.833282,-73.82836,"(40.833282, -73.82836)",EAST TREMONT AVENUE,BRUCKNER BOULEVARD,0.0,0.0,0,0,0,0,0,0,TURNING IMPROPERLY,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3701818,7071765,B41B542A-E937-4E93-85B6-822650584E2E,OCCUPANT,UNSPECIFIED,17575621.0,62.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-10,05:10:00,2017-06-10 05:10:00,BROOKLYN,11237,40.705875,-73.9259,"(40.705875, -73.9259)",THAMES STREET,FLUSHING AVENUE,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,BOX TRUCK,STATION WAGON/SPORT UTILITY VEHICLE,3687582,7023829,C480ECD8-C1DB-4534-A2B5-86C5ECBD24ED,OCCUPANT,UNSPECIFIED,17552743.0,4.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,RIGHT REAR PASSENGER OR MOTORCYCLE SIDECAR PASSENGER,LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-06-30,06:00:00,2017-06-30 06:00:00,QUEENS,11421,40.687412,-73.851456,"(40.687412, -73.851456)",ATLANTIC AVENUE,91 STREET,0.0,0.0,0,0,0,0,0,0,ALCOHOL INVOLVEMENT,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3702448,7059753,04BE9B7D-E9E4-4B9B-BAED-F4F4D7F45FAC,OCCUPANT,UNSPECIFIED,17569871.0,67.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-06-18,19:10:00,2017-06-18 19:10:00,BROOKLYN,11213,40.671185,-73.94204,"(40.671185, -73.94204)",KINGSTON AVENUE,SAINT JOHNS PLACE,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3706271,6944378,29CEAD79-D531-4101-8383-281C34AB5414,OCCUPANT,UNSPECIFIED,17514567.0,60.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-12,18:00:00,2017-06-12 18:00:00,QUEENS,11385,40.70462,-73.89303,"(40.70462, -73.89303)",CATALPA AVENUE,64 PLACE,1.0,0.0,0,0,0,0,1,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3689376,7065557,15E57FCC-67EC-40E2-9C5A-DFC7B727B69C,OCCUPANT,UNSPECIFIED,17572667.0,38.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2017,MOTORIST
2017-06-16,13:50:00,2017-06-16 13:50:00,MANHATTAN,10018,40.753975,-73.98604,"(40.753975, -73.98604)",,,0.0,0.0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,,STATION WAGON/SPORT UTILITY VEHICLE,,3693831,7027585,D02FD8D6-94C9-455B-A8A6-FFCD78D933D7,OCCUPANT,UNSPECIFIED,,,,,,,,,WITNESS,,2017,MOTORIST
2017-06-11,14:15:00,2017-06-11 14:15:00,NONE,,40.758205,-73.777405,"(40.758205, -73.777405)",CLEARVIEW EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3688692,7067385,4197D035-DCD3-4EF7-B73E-4A9A3A751394,OCCUPANT,UNSPECIFIED,17573555.0,64.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-26,14:55:00,2017-06-26 14:55:00,BRONX,10469,40.876842,-73.84939,"(40.876842, -73.84939)",,,1.0,0.0,0,0,0,0,1,0,UNSPECIFIED,UNSPECIFIED,SEDAN,PICK-UP TRUCK,3699578,7072193,A9745768-FA08-4FBC-A6CE-ED7454815BBC,OCCUPANT,UNSPECIFIED,17575835.0,21.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-27,15:20:00,2017-06-27 15:20:00,MANHATTAN,10014,40.7334,-74.00856,"(40.7334, -74.00856)",WEST 10 STREET,WASHINGTON STREET,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,TAXI,3700734,6864928,6E8AB05A-86F3-48A2-A6F7-0563D4A620BE,OCCUPANT,UNSPECIFIED,,,,,,,,,WITNESS,,2017,MOTORIST
2017-06-27,15:20:00,2017-06-27 15:20:00,MANHATTAN,10014,40.7334,-74.00856,"(40.7334, -74.00856)",WEST 10 STREET,WASHINGTON STREET,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,TAXI,3700734,6864930,8F87138B-5037-4E75-BA38-B69410DEBE7C,OCCUPANT,UNSPECIFIED,17476573.0,39.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-05-17,15:30:00,2017-05-17 15:30:00,QUEENS,11694,40.581917,-73.82978,"(40.581917, -73.82978)",ROCKAWAY BEACH BOULEVARD,BEACH 108 STREET,0.0,0.0,0,0,0,0,0,0,DRIVER INEXPERIENCE,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3672875,6768207,88D6F69C-E016-4E80-834D-25F95BF56256,OCCUPANT,UNSPECIFIED,17430095.0,46.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-06-02,18:40:00,2017-06-02 18:40:00,NONE,,40.719635,-73.76277,"(40.719635, -73.76277)",201 STREET,,2.0,0.0,0,0,0,0,2,0,UNSAFE LANE CHANGING,DRIVER INEXPERIENCE,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3682639,6986435,64CDAC00-C9D1-45BD-8134-ACB2782126E2,OCCUPANT,UNSPECIFIED,17534851.0,17.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,UNKNOWN,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-01,18:20:00,2017-06-01 18:20:00,BRONX,10455,40.815845,-73.89544,"(40.815845, -73.89544)",LONGWOOD AVENUE,BRUCKNER BOULEVARD,1.0,0.0,0,0,0,0,1,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,SEDAN,VAN,3682946,6872147,962A108B-D9A0-4A2C-AD6C-A361B4B363C8,OCCUPANT,INJURED,17480073.0,25.0,NOT EJECTED,CONSCIOUS,ENTIRE BODY,DRIVER,UNKNOWN,COMPLAINT OF PAIN,DRIVER,F,2017,MOTORIST
2017-05-23,11:50:00,2017-05-23 11:50:00,NONE,,40.65626,-73.950165,"(40.65626, -73.950165)",NOSTRAND AVENUE,,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3676649,6880474,FEA42B91-B2CD-4414-A0DC-FD002D9910B8,OCCUPANT,UNSPECIFIED,17484001.0,37.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-05-22,15:30:00,2017-05-22 15:30:00,BRONX,10474,40.806828,-73.88448,"(40.806828, -73.88448)",FAILE STREET,VIELE AVENUE,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,TRACTOR TRUCK DIESEL,3676324,6857112,EF42D936-023A-4DDD-A343-B0894C83C776,OCCUPANT,UNSPECIFIED,17472780.0,0.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-05-18,10:00:00,2017-05-18 10:00:00,BRONX,10463,40.884434,-73.90747,"(40.884434, -73.90747)",GREYSTONE AVENUE,RIVERDALE AVENUE,0.0,0.0,0,0,0,0,0,0,DRIVER INEXPERIENCE,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,FDNY,3678489,6888312,8CA66D2A-3648-40B8-A836-121FA341642F,OCCUPANT,UNSPECIFIED,17487742.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-05-21,16:39:00,2017-05-21 16:39:00,MANHATTAN,10023,40.776524,-73.97667,"(40.776524, -73.97667)",,,0.0,0.0,0,0,0,0,0,0,OTHER VEHICULAR,BACKING UNSAFELY,MOTORCYCLE,,3674642,6835585,0A7D1F96-96C8-4390-88BB-07DEDF8AA3AD,OCCUPANT,UNSPECIFIED,17462324.0,48.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-06-07,15:04:00,2017-06-07 15:04:00,BROOKLYN,11225,40.664055,-73.9427,"(40.664055, -73.9427)",EMPIRE BOULEVARD,KINGSTON AVENUE,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3686005,6898790,8B7C7FFA-F6BB-432D-A32C-37628CF9FE34,OCCUPANT,UNSPECIFIED,17492782.0,37.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-05-16,08:30:00,2017-05-16 08:30:00,MANHATTAN,10027,40.807102,-73.95381,"(40.807102, -73.95381)",,,0.0,0.0,0,0,0,0,0,0,PASSING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,PICK-UP TRUCK,3675762,6772968,EEE12506-74AB-44CC-ACF0-889F7EF9CB0E,OCCUPANT,UNSPECIFIED,17432363.0,53.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-05-20,17:29:00,2017-05-20 17:29:00,NONE,,40.696297,-73.97716,"(40.696297, -73.97716)",BROOKLYN QUEENS EXPRESSWAY,,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3674023,6818097,34A6446D-EEBB-4FB3-AA2D-D73C4D5750DF,OCCUPANT,UNSPECIFIED,17453982.0,43.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-05-18,19:00:00,2017-05-18 19:00:00,QUEENS,11101,40.74456,-73.93076,"(40.74456, -73.93076)",34 STREET,QUEENS BOULEVARD,0.0,0.0,0,0,0,0,0,0,UNSAFE LANE CHANGING,UNSPECIFIED,TAXI,SEDAN,3673872,7058957,80C187DB-0A87-46A3-8112-F6443C8CFC31,OCCUPANT,UNSPECIFIED,17569513.0,52.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-02,12:38:00,2017-06-02 12:38:00,MANHATTAN,10017,40.752243,-73.97971,"(40.752243, -73.97971)",,,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,VAN,SEDAN,3683147,7003314,9EA9B3F1-B1AD-4F8C-9D24-EFFC21AAA78E,OCCUPANT,UNSPECIFIED,17542849.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-06-04,12:00:00,2017-06-04 12:00:00,MANHATTAN,10025,40.80033,-73.971466,"(40.80033, -73.971466)",WEST 103 STREET,RIVERSIDE DRIVE,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,PICK-UP TRUCK,SEDAN,3684458,6808464,7650443D-C942-4E4F-BF63-179F930D9DC5,OCCUPANT,UNSPECIFIED,17449363.0,26.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-06-06,18:00:00,2017-06-06 18:00:00,BROOKLYN,11214,40.598766,-74.00075,"(40.598766, -74.00075)",21 AVENUE,CROPSEY AVENUE,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,SEDAN,SEDAN,3685443,6982158,0DD0D481-F3E2-4EDC-BB0A-F90D85F1E806,OCCUPANT,UNSPECIFIED,17532763.0,54.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,M,2017,MOTORIST
2017-05-20,10:30:00,2017-05-20 10:30:00,BROOKLYN,11223,40.607258,-73.96727,"(40.607258, -73.96727)",OCEAN PARKWAY,QUENTIN ROAD,0.0,0.0,0,0,0,0,0,0,TURNING IMPROPERLY,UNSPECIFIED,TRACTOR TRUCK DIESEL,SEDAN,3675280,6991001,A4D9158E-6B80-42D5-BBA1-0BC93369F5FE,OCCUPANT,UNSPECIFIED,17537017.0,49.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-05-22,00:00:00,2017-05-22 00:00:00,MANHATTAN,10001,40.74777,-74.000404,"(40.74777, -74.000404)",WEST 25 STREET,9 AVENUE,0.0,0.0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,UNSPECIFIED,TAXI,SEDAN,3677051,6937921,D18FA94C-EB5C-4205-B3F3-70E1E4F0150D,OCCUPANT,UNSPECIFIED,17511456.0,25.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-07,13:30:00,2017-06-07 13:30:00,BROOKLYN,11230,40.618324,-73.95719,"(40.618324, -73.95719)",AVENUE M,EAST 18 STREET,1.0,0.0,1,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,,,,3686372,7015084,28E2C2BC-5839-44EB-A698-AC074BDF0616,OCCUPANT,UNSPECIFIED,,,,,,,,,WITNESS,,2017,MOTORIST
2017-05-21,00:25:00,2017-05-21 00:25:00,NONE,,40.757362,-73.96068,"(40.757362, -73.96068)",SUTTON PLACE,,0.0,0.0,0,0,0,0,0,0,DRIVER INEXPERIENCE,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3674096,6971765,BC7850C7-22EE-4E86-9F0E-9BF3B39E779D,OCCUPANT,UNSPECIFIED,17527748.0,54.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-05-24,17:32:00,2017-05-24 17:32:00,MANHATTAN,10002,40.710464,-73.986626,"(40.710464, -73.986626)",SOUTH STREET,CLINTON STREET,0.0,0.0,0,0,0,0,0,0,PASSING OR LANE USAGE IMPROPER,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3677777,6814111,8F873364-4DB7-46DF-8E0F-01FE6100A01A,OCCUPANT,UNSPECIFIED,17452058.0,0.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-05-28,15:15:00,2017-05-28 15:15:00,BROOKLYN,11203,40.643482,-73.94491,"(40.643482, -73.94491)",EAST 34 STREET,CLARENDON ROAD,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,SEDAN,SEDAN,3679783,7025657,A77D14D6-449E-4CF0-96DA-BBA473987340,OCCUPANT,UNSPECIFIED,17553627.0,2.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"LEFT REAR PASSENGER, OR REAR PASSENGER ON A BICYCLE, MOTORCYCLE, SNOWMOBILE",CHILD RESTRAINT ONLY,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-06-03,12:00:00,2017-06-03 12:00:00,BROOKLYN,11222,40.726814,-73.95355,"(40.726814, -73.95355)",MESEROLE AVENUE,LORIMER STREET,0.0,0.0,0,0,0,0,0,0,BACKING UNSAFELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,PICK-UP TRUCK,3683265,6947532,57D1C9D0-2782-44EB-B5C0-736A51C25ABB,OCCUPANT,UNSPECIFIED,17516063.0,41.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-01,08:30:00,2017-06-01 08:30:00,BRONX,10457,40.843525,-73.89667,"(40.843525, -73.89667)",FULTON AVENUE,CROSS BRONX EXPRESSWAY,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,BUS,3682023,6824740,5ED226B7-9A69-424C-AFC6-8EFEC21DD526,OCCUPANT,UNSPECIFIED,17457132.0,56.0,,,,,,,REGISTRANT,M,2017,MOTORIST
2017-05-28,23:40:00,2017-05-28 23:40:00,QUEENS,11355,40.754272,-73.817726,"(40.754272, -73.817726)",SMART STREET,45 AVENUE,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3679681,7101099,4E3785A4-F636-4901-B318-E85876854B15,OCCUPANT,UNSPECIFIED,17589579.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-06-01,14:45:00,2017-06-01 14:45:00,BROOKLYN,11210,40.625126,-73.93981,"(40.625126, -73.93981)",AVENUE K,EAST 37 STREET,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3682159,6954414,51725FA2-E7AA-422F-9846-E7C74B27D969,OCCUPANT,UNSPECIFIED,17519355.0,27.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2017,MOTORIST
2017-05-20,17:36:00,2017-05-20 17:36:00,NONE,,40.616814,-73.94396,"(40.616814, -73.94396)",EAST 31 STREET,,1.0,0.0,1,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3680574,6931987,5A92D6E2-6264-4C54-A911-9A37709AE80F,OCCUPANT,UNSPECIFIED,,,,,,,,,NOTIFIED PERSON,,2017,MOTORIST
2017-05-30,09:15:00,2017-05-30 09:15:00,QUEENS,11422,40.66525,-73.73666,"(40.66525, -73.73666)",,,0.0,0.0,0,0,0,0,0,0,FAILURE TO KEEP RIGHT,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3680584,7098496,281FA060-7D26-4FA2-A4E9-2BCEAB35C225,OCCUPANT,UNSPECIFIED,17588339.0,54.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-05,07:20:00,2017-06-05 07:20:00,NONE,,40.710114,-73.77859,"(40.710114, -73.77859)",91 AVENUE,,1.0,0.0,0,0,0,0,1,0,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3684527,6990249,BBF2131B-982A-4425-ACEF-A0DE6440D658,OCCUPANT,INJURED,17536680.0,5.0,NOT EJECTED,CONSCIOUS,HEAD,"LEFT REAR PASSENGER, OR REAR PASSENGER ON A BICYCLE, MOTORCYCLE, SNOWMOBILE",CHILD RESTRAINT ONLY,COMPLAINT OF PAIN,PASSENGER,F,2017,MOTORIST
2017-05-25,16:00:00,2017-05-25 16:00:00,QUEENS,11423,40.713875,-73.77274,"(40.713875, -73.77274)",188 STREET,89 AVENUE,2.0,0.0,0,0,0,0,2,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,3678103,6972088,5000FDCC-3717-42F5-B5D5-35F954F31820,OCCUPANT,INJURED,17527906.0,48.0,NOT EJECTED,UNKNOWN,SHOULDER - UPPER ARM,DRIVER,UNKNOWN,MINOR BLEEDING,DRIVER,M,2017,MOTORIST
2017-05-16,08:00:00,2017-05-16 08:00:00,QUEENS,11413,40.66549,-73.75236,"(40.66549, -73.75236)",SOUTH CONDUIT AVENUE,225 STREET,0.0,0.0,0,0,0,0,0,0,TRAFFIC CONTROL DISREGARDED,UNSPECIFIED,SEDAN,STATION WAGON/SPORT UTILITY VEHICLE,3670942,7093553,3FD6EBF6-FC9C-4280-B1AD-71F8BCCFE008,OCCUPANT,UNSPECIFIED,17585983.0,49.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"LEFT REAR PASSENGER, OR REAR PASSENGER ON A BICYCLE, MOTORCYCLE, SNOWMOBILE",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,F,2017,MOTORIST
2017-06-06,13:00:00,2017-06-06 13:00:00,BROOKLYN,11203,40.64664,-73.9246,"(40.64664, -73.9246)",KINGS HIGHWAY,BEVERLEY ROAD,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,PICK-UP TRUCK,3688804,7045858,C280CD85-7F89-486C-9376-FEF3203A6DF3,OCCUPANT,UNSPECIFIED,17563294.0,0.0,,,,,,,REGISTRANT,,2017,MOTORIST
2017-05-30,22:00:00,2017-05-30 22:00:00,QUEENS,11369,40.76213,-73.870125,"(40.76213, -73.870125)",,,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,3681133,7000431,9FB9E9F3-8A3E-42B1-8944-BF66A118EC2C,OCCUPANT,UNSPECIFIED,17541443.0,75.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT & HARNESS,DOES NOT APPLY,DRIVER,F,2017,MOTORIST
2017-06-02,11:40:00,2017-06-02 11:40:00,BRONX,10452,40.843204,-73.91196,"(40.843204, -73.91196)",GRAND CONCOURSE,EAST MOUNT EDEN AVENUE,1.0,0.0,0,0,0,0,1,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,STATION WAGON/SPORT UTILITY VEHICLE,3682602,7002137,6138A904-C590-4FB1-9CE0-59A73B7B9150,OCCUPANT,UNSPECIFIED,17542286.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-05-24,16:40:00,2017-05-24 16:40:00,QUEENS,11369,40.76813,-73.87625,"(40.76813, -73.87625)",94 STREET,23 AVENUE,0.0,0.0,0,0,0,0,0,0,UNSPECIFIED,UNSPECIFIED,SEDAN,SEDAN,3677797,6989289,A98C295A-8644-4C69-9D22-4BD8BE3035B9,OCCUPANT,UNSPECIFIED,17536234.0,0.0,,,,,,,REGISTRANT,U,2017,MOTORIST
2017-06-06,17:30:00,2017-06-06 17:30:00,MANHATTAN,10003,40.729115,-73.98422,"(40.729115, -73.98422)",,,0.0,0.0,0,0,0,0,0,0,DRIVER INATTENTION/DISTRACTION,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,TAXI,3685538,6836055,E1DC5419-4FF8-4927-9067-8E3C674B9426,OCCUPANT,UNSPECIFIED,17462561.0,20.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,DRIVER,LAP BELT,DOES NOT APPLY,DRIVER,F,2017,MOTORIST
2017-05-19,12:10:00,2017-05-19 12:10:00,NONE,,40.832066,-73.94009,"(40.832066, -73.94009)",EDGECOMBE AVENUE,,1.0,0.0,0,0,0,0,1,0,UNSPECIFIED,UNSPECIFIED,MOTORCYCLE,SEDAN,3674972,6824964,DF3D1159-8252-45C1-B74E-BF3AA8363D24,OCCUPANT,UNSPECIFIED,17457243.0,0.0,,,,,,,REGISTRANT,,2017,MOTORIST
2017-06-09,05:00:00,2017-06-09 05:00:00,NONE,,40.844917,-73.926384,"(40.844917, -73.926384)",CROSS BRONX EXPY,,1.0,0.0,0,0,0,0,1,0,UNSAFE LANE CHANGING,UNSPECIFIED,SEDAN,VAN,3687119,7011644,7ECF1A90-04AA-4BA3-9679-FDE981BDAA57,OCCUPANT,UNSPECIFIED,17546895.0,42.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,"FRONT PASSENGER, IF TWO OR MORE PERSONS, INCLUDING THE DRIVER, ARE IN THE FRONT SEAT",LAP BELT & HARNESS,DOES NOT APPLY,PASSENGER,M,2017,MOTORIST
2017-06-01,15:00:00,2017-06-01 15:00:00,QUEENS,11101,40.74169,-73.941826,"(40.74169, -73.941826)",27 STREET,PEARSON PLACE,0.0,0.0,0,0,0,0,0,0,FAILURE TO YIELD RIGHT-OF-WAY,UNSPECIFIED,STATION WAGON/SPORT UTILITY VEHICLE,SEDAN,3682803,7074017,D662020E-71C6-4FC9-A43B-6D5347FDA0F7,OCCUPANT,UNSPECIFIED,17576733.0,47.0,,,,,,,REGISTRANT,F,2017,MOTORIST
2017-05-26,11:30:00,2017-05-26 11:30:00,MANHATTAN,10022,40.758324,-73.97473,"(40.758324, -73.97473)",,,0.0,0.0,0,0,0,0,0,0,UNSAFE LANE CHANGING,UNSPECIFIED,SEDAN,BOX TRUCK,3680685,7032624,5B4A0E96-B532-4B5B-BC1D-003F99656EC7,OCCUPANT,UNSPECIFIED,17557002.0,45.0,NOT EJECTED,DOES NOT APPLY,DOES NOT APPLY,UNKNOWN,UNKNOWN,DOES NOT APPLY,DRIVER,M,2017,MOTORIST
2017-06-06,15:20:00,2017-06-06 15:20:00,MANHATTAN,10018,40.757065,-74.00106,"(40.757065, -74.00106)",WEST 36 STREET,11 AVENUE,0.0,0.0,0,0,0,0,0,0,FOLLOWING TOO CLOSELY,UNSPECIFIED,SEDAN,VAN,3686268,6965064,1308D4B5-B761-4740-B098-277B3E2B3114,OCCUPANT,UNSPECIFIED,17524467.0,46.0,,,,,,,REGISTRANT,F,2017,MOTORIST
